306,79.6
307,68.1
308,68.6
309,66.8
310,61.9
311,68.7
312,65.6
313,65.4
314,72.7
315,78.7
316,68.8
317,73.8
318,78.7
319,76.1
320,74.5
321,68.4
322,66.5
323,68
324,67.1
325,66.1
326,66.1
327,76.2
328,70.7
329,75
330,65.8
331,60.6
332,66.6
333,61.4
334,80.7
335,69
336,73.1
337,72.3
338,72.4
339,69.9
340,66.7
341,75.5
342,71.9
343,62.1
344,66.9
345,62.7
346,60.1
347,63.3
348,64.6
349,61.5
350,69.4
351,70.5
352,66.9
353,66.6
354,64.9
355,65.5
356,68
357,66.4
358,62.3
359,63.4
360,63.6
361,63.5
362,77.8
363,64.8
364,61.7
365,73
366,68.2
367,62.5
368,59.8
369,61
370,60.2
371,61.8
372,59.9
373,60.2
374,60.5
375,60.3
376,59.5
377,59
378,60.4
379,62.8
380,63.8
381,60.8
382,59.3
383,59.6
384,59.4
385,58.2
386,58.8
387,60.8
388,58.4
389,57.2
390,57.4
391,57.8
392,57.1
393,57.5
394,58.4
395,57.3
396,57.4
397,57.2
398,59.5
399,59
400,58.9
401,62.7
402,60.5
403,60.7
404,61
405,61.7
406,60.9
407,59.7
408,62.9
409,60.4
410,59.1
411,58.2
412,58.7
413,58.5
414,59.5
415,57
416,59.7
417,59.5
418,59.3
419,58.2
420,58.8
421,59.2
422,59.1
423,58.4
424,69.1
425,65.6
426,63.7
427,72.9
428,67.4
429,65.9
430,64.4
431,66.1
432,64.3
433,64.9
434,60.8
435,59
436,59.5
437,60.3
438,66.8
439,70.4
440,66.7
441,65
442,64.9
443,64.4
444,65.9
445,64.3
446,69
447,65.7
448,61.5
449,60.6
450,60.4
451,59.8
452,61.6
453,60.5
454,60.6
455,60.6
456,61.1
457,60.6
458,60.7
459,62.7
460,59.6
461,61.1
462,58.9
463,58.9
464,67.4
465,65.8
466,64.4
467,66.5
468,63
469,62.1
470,63.2
471,63.9
472,59.5
473,60.5
474,65.7
475,66.9
476,64.3
477,62.3
478,63.7
479,62.4
480,64
481,64.4
482,63.5
483,62.6
484,63
485,64.2
486,63.2
487,64.5
488,62.3
489,63.1
490,64
491,64.2
492,62.1
493,61.6
494,62.4
495,63.4
496,61.1
497,61.3
498,62.7
499,63.3
500,60.6
501,59.5
502,60.4
503,60.3
504,60.6
505,59.4
506,59.9
507,60.1
508,58
509,58.9
510,57.4
511,57.4
512,58
513,58.1
514,70.3
515,70.4
516,64
517,64.1
518,69
519,65.7
520,65.4
521,67.8
522,65.3
523,64.4
524,64.3
525,64.6
526,66.4
527,67.6
528,62.6
529,63.2
530,61.6
531,61.8
532,62.4
533,61.6
534,65.4
535,62.7
536,62.5
537,61.7
538,58.3
539,59.1
540,75.5
541,62.6
542,58.1
543,58.4
544,57.5
545,57.4
546,57.9
547,58.2
548,58.9
549,58.4
550,59.3
551,60
552,60.2
553,59.2
554,74.8
555,60.8
556,60.6
557,66.1
558,67.1
559,61.6
560,70.1
561,61.6
562,60.8
563,61.6
564,60
565,57.9
566,59
567,61.1
568,62
569,59.7
570,58.1
571,60.3
572,60.5
573,57.8
574,62
575,57.5
576,59
577,57.8
578,58.5
579,60.7
580,58.7
581,58.1
582,57.4
583,57
584,59.1
585,61.4
586,58.2
587,57.8
588,57.4
589,57.3
590,57.2
591,57.4
592,57.1
593,57.5
594,57.8
595,57.4
596,57.4
597,58.7
598,61.2
599,59.7
600,58.5
601,58.5
602,58.6
603,58.9
604,59.6
605,58.4
606,75.1
607,61.4
608,59.2
609,60.2
610,64.5
611,69.5
612,61.5
613,60.7
614,63.7
615,60.1
616,62.3
617,59.7
618,58.9
619,60.3
620,59.9
621,58.4
622,63.8
623,64.5
624,60.2
625,64.6
626,72.4
627,58.8
628,58.8
629,60.9
630,60.1
631,69.5
632,65.3
633,60.8
634,60.7
635,57.2
636,58.9
637,57.8
638,57.6
639,57.6
640,60
641,62.1
642,58
643,58.3
644,60.3
645,68.7
646,61.3
647,61.5
648,67.3
649,63.8
650,61.8
651,60.6
652,57.6
653,62.5
654,59.6
655,57.6
656,59.8
657,57.9
658,58.5
659,60.3
660,60.8
661,58.2
662,62.9
663,63.3
664,58.1
665,60.3
666,59.2
667,64
668,60.2
669,57.7
670,57.2
671,59.2
672,57.5
673,57.1
674,57.1
675,57.5
676,57
677,57.5
678,57.4
679,57.3
680,57.3
681,57
682,56.9
683,57.4
684,57.2
685,57.6
686,57
687,57.6
688,57.2
689,56.7
690,57.2
691,57.1
692,57.2
693,57.6
694,58.1
695,57.8
696,58.5
697,57.3
698,57.1
699,57
700,57.2
701,59.3
702,60.6
703,57
704,57.6
705,57.3
706,57.2
707,57.5
708,58.7
709,57.9
710,57.8
711,59
712,58.9
713,58
714,60.8
715,59.9
716,58.5
717,59.5
718,60.2
719,59.7
720,59.5
721,58.2
722,59.7
723,59.6
724,59.4
725,59.4
726,57.8
727,56.9
728,59.2
729,60.1
730,58.2
731,59.9
732,58.8
733,60.4
734,68.4
735,72.1
736,59.4
737,57.8
738,59.8
739,58.7
740,57.4
741,58
742,57.9
743,57.3
744,57.5
745,57.3
746,57.8
747,57.6
748,57.4
749,57.7
750,57.2
751,57.1
752,57.5
753,57.5
754,69.5
755,67.3
756,59.5
757,57.7
758,59.2
759,66.7
760,62
761,62.2
762,59
763,58.5
764,61.6
765,60.1
766,57.7
767,58.4
768,57.8
769,57.7
770,59.5
771,61.8
772,72.5
773,76.9
774,72.9
775,65.6
776,62.1
777,60.6
778,58.4
779,58.5
780,61.4
781,58
782,75.6
783,59.4
784,66.7
785,80.7
786,67.8
787,62.1
788,71
789,58.2
790,57.5
791,64.7
792,58.2
793,57.1
794,57.3
795,57.5
796,66
797,68.1
798,64.3
799,61.4
800,62.8
801,63
802,64.1
803,66.2
804,76
805,76.9
806,63.5
807,70.1
808,69.6
809,71
810,62.7
811,59.3
812,69.3
813,69.1
814,72.8
815,70.2
816,70.9
817,72.1
818,77.1
819,74.5
820,71.8
821,78.1
822,76
823,83
824,85.5
825,89
826,77.8
827,81.2
828,80.2
829,76.6
830,80.9
831,81.4
832,69.4
833,80
834,76.8
835,72
836,81.4
837,78.2
838,76.1
839,83.3
840,82.6
841,75.7
842,74.6
843,80.8
844,71.8
845,73.1
846,74.4
847,69.3
848,77
849,75.7
850,73.9
851,85.9
852,89
853,71.1
854,78.9
855,73.8
856,59.2
857,58.8
858,60.3
859,63.3
860,63.3
861,61.1
862,58.9
863,62.1
864,59.4
865,58
866,59.9
867,58.2
868,60.6
869,57.8
870,57.4
871,57
872,56.9
873,57.3
874,56.7
875,56.9
876,57.6
877,60.6
878,57.9
879,57.5
880,57.1
881,57.8
882,57.3
883,57
884,58.8
885,60
886,57.3
887,57.1
888,57.5
889,57
890,57
891,57.7
892,61
893,57.7
894,57.2
895,57.1
896,57.8
897,57.6
898,57.4
899,58.8
900,59.7
901,57.2
902,57.3
903,57.6
904,57.3
905,57.4
906,58
907,61.4
908,58.6
909,58.8
910,58.1
911,59.3
912,58.4
913,58.3
914,59.7
915,59.8
916,56.9
917,57
918,57.5
919,57.2
920,57.3
921,58.5
922,60.1
923,57.5
924,57.4
925,57.2
926,57.1
927,57.3
928,57.1
929,60
930,58.9
931,90.3
932,72.4
933,57.5
934,59.6
935,58.5
936,60.5
937,57.5
938,57.2
939,59.8
940,60.6
941,61.2
942,57.1
943,57.2
944,57.2
945,57.5
946,57.2
947,57.1
948,57.6
949,57.1
950,59.1
951,57.2
952,57.3
953,56.8
954,57.3
955,59.2
956,58.5
957,58.5
958,58.1
959,58.3
960,58.6
961,57.8
962,58.3
963,58.3
964,57.9
965,58.2
966,57.7
967,57.4
968,56.9
969,57.3
970,57.2
971,59.6
972,56.9
973,57
974,57
975,57.3
976,56.7
977,57.1
978,57.4
979,57.1
980,57.6
981,57.2
982,56.7
983,57.3
984,57.3
985,57.3
986,57.3
987,57.7
988,57
989,57.1
990,57.3
991,57.2
992,57.3
993,57.5
994,57.2
995,57.5
996,57.6
997,57.4
998,57.4
999,57.4
1000,57.5
