419,81.1
420,89.2
421,89
422,84.3
423,80.8
424,84.1
425,92.9
426,94.2
427,93.1
428,94.3
429,90.9
430,91.3
431,90.1
432,91.5
433,83.8
434,83.4
435,83.4
436,82.6
437,84.5
438,82.6
439,66.6
440,74
441,79.8
442,72.3
443,85.9
444,87.1
445,75.2
446,78.4
447,77.8
448,85.1
449,69.2
450,73.9
451,69.8
452,85.3
453,69.4
454,74.3
455,80.5
456,78
457,72.7
458,73.7
459,75.3
460,82.9
461,87.4
462,81.8
463,85.6
464,74.9
465,81.8
466,74.1
467,75.3
468,81.2
469,75.7
470,75.9
471,73.1
472,72.5
473,87.3
474,66.4
475,72
476,70.9
477,82.9
478,72.9
479,77.9
480,90
481,63.5
482,87.9
483,77
484,69
485,82
486,82.9
487,79
488,90
489,93
490,82.9
491,80
492,73
493,80
494,82
495,81
496,72
497,89
498,82.9
499,91
500,88
